UNIPROT_ID	GENE_NAMES	IN_CANCER_GENE_LISTS	MAPPED_UNIPROT_ID	PDBID-CHAIN	PDB_FRAGMENT	UNIPROT_SEQ_LENGTH	MAP_START	MAP_END	PERCENT_IDENTITY	NSITES	NSAMPLES	CLUMPS_P	CLUMPS_Q_FULL	CLUMPS_Q_RESTRICTED
P28370	SMARCA1		Q24368	1ofc-X	NA	1054	758	1028	79.0	46	56	0.5093	0.944235	-1
Q6DD88	ATL3		Q6DD88	5vgr-A	NA	541	22	438	100.0	36	40	0.5093	0.944235	-1
Q9UHK6	AMACR		O06543	2yim-D	NA	382	3	357	45.7	62	72	0.5094	0.944332	-1
Q9BYM8	RBCK1		Q9BYM8	2lgy-A	NA	510	51	139	100.0	18	19	0.5096	0.944439	-1
Q5KU26	COLEC12		P02466	3hqv-B	NA	742	402	578	42.0	39	45	0.5096	0.944439	-1
Q9NUW8	TDP1		Q9NUW8	1jy1-A	NA	608	149	608	100.0	63	65	0.5096	0.944439	-1
P15088	CPA3		P09955	3glj-A	NA	417	21	415	52.1	89	112	0.5097	0.944448	-1
Q2M3X9	ZNF674		Q91ZD1	2ee8-A	NA	581	141	222	21.5	10	11	0.5097	0.944448	-1
O15204	ADAMDEC1		Q9DGB9	2erp-A	NA	470	204	461	39.6	53	66	0.5098	0.944546	-1
Q02386	ZNF45		P49711	5und-A	NA	682	217	383	27.5	20	20	0.5099	0.944605	-1
Q155Q3	DIXDC1		Q155Q3	3pz7-A	NA	683	597	679	100.0	9	11	0.5101	0.944605	-1
Q9UKP3	ITGB1BP2		Q9SUR9	2xcm-D	NA	347	216	305	34.1	11	14	0.5102	0.944605	-1
Q99829	CPNE1		P40748	3hn8-A	NA	537	46	226	25.8	19	20	0.5103	0.944605	-1
Q9H0M0	WWP1		Q9H0M0	5hps-A	NA	922	541	917	100.0	65	65	0.5105	0.944605	-1
Q9Y2H6	FNDC3A		P14781	5e53-D	NA	1198	876	1148	21.5	34	38	0.5106	0.944605	-1
Q9H8G1	ZNF430		Q07230	2i13-A	NA	570	214	367	55.8	26	36	0.5107	0.944605	-1
Q13362	PPP2R5C		Q13362	2nym-B	NA	524	38	425	100.0	39	45	0.5107	0.944605	-1
Q5CZA5	ZNF805		P25490	1ubd-C	NA	627	153	282	29.9	11	11	0.5109	0.944605	-1
P53611	RABGGTB		Q08603	1dce-D	NA	331	3	331	95.7	67	71	0.5109	0.944605	-1
Q92766	RREB1		P49711	5und-A	NA	1687	643	808	30.8	24	27	0.5109	0.944605	-1
Q12955	ANK3	Q12955	Q01484	4d8o-A	NA	4377	982	1386	73.7	68	82	0.5111	0.944605	0.841099
Q8IYT4	KATNAL2		P34808	5wcb-E	NA	538	236	521	44.1	47	57	0.5111	0.944605	-1
P41279	MAP3K8		Q5CS01	3l19-B	NA	467	397	438	21.4	9	11	0.5111	0.944605	-1
Q9H0W9	C11orf54		Q9H0W9	1xcr-B	NA	315	3	315	100.0	39	38	0.5112	0.944605	-1
Q9BSJ1	TRIM51		Q8WV44	2egm-A	NA	452	80	129	34.0	20	34	0.5113	0.944605	-1
Q9BV79	MECR		Q9BV79	2vcy-B	NA	373	42	373	100.0	51	64	0.5114	0.944605	-1
Q96FE5	LINGO1		Q96FE5	2id5-B	NA	620	42	514	100.0	91	119	0.5115	0.944605	-1
Q9P2F8	SIPA1L2		P47736	3brw-A	NA	1722	484	816	39.5	66	77	0.5116	0.944605	-1
O00270	GPR31		P25024	2lnl-A	NA	319	27	296	29.0	49	58	0.5116	0.944605	-1
Q9BYV9	BACH2		Q9BYV9	3ohv-B	NA	841	9	129	100.0	28	32	0.5117	0.944605	-1
Q92903	CDS1		Q9X1B7	4q2e-B	NA	461	243	407	29.5	21	24	0.5118	0.944605	-1
O95235	KIF20A		P97329	5nd4-C	NA	890	62	509	90.2	22	26	0.5118	0.944605	-1
Q7L1I2	SV2B		Q496J9	5moy-B	NA	683	421	523	45.6	16	22	0.5118	0.944605	-1
P43115	PTGER3		P24530	5gli-A	NA	390	37	351	22.2	60	68	0.5119	0.944605	-1
P58397	ADAMTS12		P07996	5foe-B	NA	1594	830	882	22.6	14	27	0.512	0.944605	-1
P54886	ALDH18A1		P54886	2h5g-B	NA	795	362	794	100.0	49	61	0.512	0.944605	-1
Q13085	ACACA		O00763	2dn8-A	NA	2346	742	828	69.0	9	10	0.512	0.944605	-1
Q92793	CREBBP	Q92793	Q92793	2kje-A	NA	2442	1763	1854	100.0	13	19	0.5121	0.944605	0.841099
Q9Y6N7	ROBO1		Q8WZ42	4o00-A	NA	1651	559	658	31.7	16	15	0.5121	0.944605	-1
P0CI01	SPDYE6		Q5MJ70	5uq1-D	NA	402	198	303	43.9	24	37	0.5121	0.944605	-1
P52736	ZNF133		P18146	4r2d-A	NA	654	199	267	32.9	11	13	0.5122	0.944605	-1
Q9UI46	DNAI1		Q8BHJ5	5naf-A	NA	699	338	592	23.9	35	42	0.5123	0.944605	-1
P53671	LIMK2		O54785	2yub-A	NA	638	142	246	94.3	17	23	0.5123	0.944605	-1
Q9Y5H1	PCDHGA2		Q91XX9	5szn-A	NA	932	31	557	63.0	145	175	0.5123	0.944605	-1
Q9Y6A1	POMT1		O61793	1t9f-A	NA	747	341	514	26.2	16	18	0.5123	0.944605	-1
P25391	LAMA1		Q9JI33	4wnx-A	NA	3075	709	870	35.1	29	36	0.5123	0.944605	-1
Q9UKA8	RCAN3		Q9JHG6	1wey-A	NA	241	50	143	50.0	7	10	0.5123	0.944605	-1
P59510	ADAMTS20		O75173	4wki-A	NA	1910	256	475	45.1	49	58	0.5124	0.944605	-1
Q9NWZ5	UCKL1		Q26998	1bd3-A	NA	548	326	532	50.2	25	25	0.5125	0.944605	-1
Q14416	GRM2		Q14416	5kzq-A	NA	872	24	551	100.0	85	95	0.5125	0.944605	-1
Q02880	TOP2B		P11388	1zxn-C	NA	1626	50	447	83.2	45	46	0.5126	0.944605	-1
P37198	NUP62		P37198	5ijn-N	NA	522	334	502	100.0	26	29	0.5126	0.944605	-1
Q6UXC1	MAMDC4		O14786	5l73-A	NA	1216	58	255	21.9	17	20	0.5126	0.944605	-1
Q9BQI5	SGIP1		Q9BQI5	5awu-A	NA	828	559	828	100.0	55	61	0.5126	0.944605	-1
O14734	ACOT8		P0AGG2	1c8u-A	NA	319	35	309	41.6	37	43	0.5126	0.944605	-1
Q8TBJ5	FEZF2		D9IWL3	5v3g-A	NA	459	274	437	42.7	41	49	0.5127	0.944605	-1
Q99983	OMD	Q99983	Q9FL28	4mn8-A	NA	421	28	353	23.4	38	43	0.5128	0.944605	0.841099
Q9H2U1	DHX36		P24785	5aor-A	NA	1008	190	967	38.4	122	130	0.5128	0.944605	-1
Q8N0X7	SPART		Q8N0X7	2dl1-A	NA	666	9	111	100.0	18	20	0.5128	0.944605	-1
Q9HB58	SP110		P23497	1h5p-A	NA	689	454	532	53.2	17	23	0.5129	0.944605	-1
Q9Y466	NR2E1		P10828	2nll-B	NA	385	13	115	38.1	23	29	0.5131	0.944605	-1
Q2UY09	COL28A1		P56199	1qcy-A	NA	1125	795	977	28.9	29	33	0.5131	0.944605	-1
Q9NZW5	PALS2		Q8N3R9	4wsi-A	NA	540	116	539	38.3	69	76	0.5131	0.944605	-1
Q9UK39	NOCT		Q6L8Q7	4zkf-A	NA	431	113	423	26.9	30	32	0.5131	0.944605	-1
Q6IA17	SIGIRR		Q9NZN1	1t3g-A	NA	410	163	309	28.9	14	14	0.5132	0.944605	-1
Q53SF7	COBLL1		Q53SF7	2daj-A	NA	1128	182	259	100.0	10	10	0.5132	0.944605	-1
P35523	CLCN1		E1B792	5tqq-B	NA	988	116	662	44.0	113	147	0.5132	0.944605	-1
Q9H211	CDT1		Q8R4E9	2rqq-A	NA	546	438	543	84.9	14	17	0.5133	0.944605	-1
Q15811	ITSN1		P62993	1gri-B	NA	1721	1006	1209	24.3	25	26	0.5133	0.944605	-1
Q5SVQ8	ZBTB41		D9IWL3	5v3g-A	NA	909	544	719	38.1	31	37	0.5134	0.944605	-1
P43681	CHRNA4		P43681	5kxi-D	NA	627	34	622	100.0	99	116	0.5134	0.944605	-1
Q9NPP4	NLRC4		Q13490	3t6p-A	NA	1024	1	84	34.5	19	20	0.5134	0.944605	-1
Q8WW22	DNAJA4		P25491	1nlt-A	NA	397	102	331	46.5	28	33	0.5134	0.944605	-1
Q6IEU7	OR5M10		P29274	2ydv-A	NA	315	30	306	23.6	86	95	0.5134	0.944605	-1
Q9H6Z9	EGLN3		Q9GZT9	5l9r-A	NA	239	6	225	64.5	38	38	0.5134	0.944605	-1
Q9UKA1	FBXL5		Q9UKT5	3l2o-B	NA	691	201	273	28.9	11	11	0.5134	0.944605	-1
Q8TEZ7	PAQR8		Q86V24	5lwy-A	NA	354	36	289	27.4	40	44	0.5135	0.944605	-1
Q6UXG8	BTNL9		P18892	4hh8-A	NA	535	36	246	44.5	40	44	0.5135	0.944605	-1
P00973	OAS1		P00973	4ig8-A	NA	400	3	346	100.0	61	69	0.5135	0.944605	-1
Q9Y4G6	TLN2		P26039	2kvp-A	NA	2542	1816	1974	67.3	25	28	0.5136	0.944605	-1
Q8N339	MT1M		P04355	4mt2-A	NA	61	1	61	75.4	11	12	0.5136	0.944605	-1
Q8IZU0	FAM9B		Q8IZU3	4cpc-G	NA	186	58	184	36.4	30	29	0.5136	0.944605	-1
Q9Y5G1	PCDHGB3		Q9H251	5tfm-A	NA	929	448	679	28.8	66	105	0.5137	0.944605	-1
P13686	ACP5		P13686	1war-A	NA	325	19	325	100.0	52	59	0.5137	0.944605	-1
P24394	IL4R		P24394	3bpl-B	NA	825	27	224	100.0	35	37	0.5137	0.944605	-1
Q14980	NUMA1	Q14980	P12883	2fxo-A	NA	2115	361	477	25.6	7	11	0.5137	0.944605	0.841099
Q9H116	GZF1		P97302	2z8h-A	NA	711	2	136	35.3	21	23	0.5137	0.944605	-1
Q86VZ1	P2RY8	Q86VZ1	P55085	5ndz-A	NA	359	10	308	36.8	79	97	0.5138	0.944605	0.841099
P15863	PAX1		Q06710	2k27-A	NA	534	99	225	72.4	41	58	0.5138	0.944605	-1
Q6ICL7	SLC35E4		B5AJT1	5y78-A	NA	350	37	325	25.1	36	38	0.5139	0.944605	-1
P00748	F12		P08253	1gxd-A	NA	615	27	88	40.9	10	11	0.5139	0.944605	-1
A1L390	PLEKHG3		Q9QX73	2dfk-A	NA	1219	81	385	31.9	38	45	0.514	0.944605	-1
Q9P212	PLCE1		Q9P212	2bye-A	NA	2302	2006	2114	100.0	15	15	0.5141	0.944605	-1
O00321	ETV2		P14921	3wts-C	NA	342	239	327	64.0	9	11	0.5141	0.944605	-1
Q96N95	ZNF396		Q15697	1y7q-B	NA	335	32	138	52.3	12	14	0.5142	0.944605	-1
P51970	NDUFA8		P51970	5xtd-u	NA	172	4	172	100.0	29	32	0.5142	0.944605	-1
Q92878	RAD50		Q92878	5gox-B	NA	1312	585	765	100.0	19	23	0.5143	0.944605	-1
Q96JP9	CDHR1		Q91XX9	5szn-A	NA	859	80	571	27.1	103	113	0.5144	0.944605	-1
Q9UF02	CACNG5		O88602	5kbu-C	NA	275	6	204	33.2	42	57	0.5144	0.944605	-1
Q9NQX1	PRDM5		P49711	1x6h-A	NA	630	565	626	46.1	8	10	0.5144	0.944605	-1
P04155	TFF1		P04155	1hi7-B	NA	84	25	84	100.0	12	12	0.5145	0.944605	-1
Q13546	RIPK1		Q13546	4ith-B	NA	671	7	294	100.0	35	36	0.5145	0.944605	-1
Q13753	LAMC2		P02469	4aqs-A	NA	1193	6	169	38.0	27	29	0.5145	0.944605	-1
Q8NEA9	GMCL2		Q9UH77	4hxi-A	NA	526	109	283	22.2	22	26	0.5145	0.944605	-1
P31025	LCN1		P31025	5t43-A	NA	176	19	176	100.0	34	46	0.5145	0.944605	-1
Q13459	MYO9B		Q02440	2dfs-M	NA	2157	819	1050	35.7	24	29	0.5145	0.944605	-1
P14921	ETS1		P27577	2jv3-A	NA	441	29	138	98.2	20	20	0.5145	0.944605	-1
Q8IZT6	ASPM		Q99104	4zlk-A	NA	3477	2056	2091	36.1	8	10	0.5146	0.944605	-1
P35556	FBN2		O00548	4xbm-B	NA	2912	62	276	27.0	47	53	0.5146	0.944605	-1
Q9BVG3	TRIM62		O15553	4cg4-A	NA	475	130	473	27.9	57	65	0.5147	0.944605	-1
P23919	DTYMK		P23919	2xx3-A	NA	212	3	212	100.0	19	19	0.5148	0.944605	-1
Q8IWT6	LRRC8A		O22476	4lsx-A	NA	810	331	729	26.2	57	65	0.5149	0.944605	-1
Q8N8X9	MAB21L3		Q13394	5eog-C	NA	362	16	358	24.7	42	51	0.5149	0.944605	-1
Q9UKN7	MYO15A		Q6PIF6	5mv7-A	NA	3530	3002	3513	25.7	63	70	0.515	0.944605	-1
Q9Y5B9	SUPT16H		G0SDN1	4khb-A	NA	1047	506	634	34.1	19	23	0.515	0.944605	-1
Q32M45	ANO4		Q8BHY3	5oyb-A	NA	955	135	930	44.8	209	242	0.515	0.944605	-1
P51681	CCR5		P51681	5uiw-A	NA	352	16	316	100.0	50	55	0.515	0.944605	-1
P55259	GP2		P07911	4wrn-A	NA	537	188	506	53.3	80	93	0.5151	0.944605	-1
Q9Y6J6	KCNE2		Q9Y6J6	2m0q-A	NA	123	1	123	100.0	27	31	0.5152	0.944605	-1
O75947	ATP5PD		P13620	5ari-U	NA	161	4	125	86.9	8	11	0.5152	0.944605	-1
P56730	PRSS12		P05156	2xrc-B	NA	875	378	869	28.2	65	73	0.5152	0.944605	-1
P43353	ALDH3B1		P51648	4qgk-B	NA	468	8	451	55.2	46	47	0.5152	0.944605	-1
Q9NP78	ABCB9		Q03519	5u1d-B	NA	766	167	718	44.5	69	70	0.5154	0.94487	-1
Q86U86	PBRM1	Q86U86	Q06488	4bb7-C	NA	1689	1149	1275	29.5	19	21	0.5155	0.94487	0.842673
P46060	RANGAP1		P46060	2io2-C	NA	587	432	587	100.0	19	22	0.5156	0.94487	-1
Q6WBX8	RAD9B		Q99638	3ggr-A	NA	426	3	273	41.8	34	33	0.5157	0.94487	-1
O00292	LEFTY2		O08689	3sek-B	NA	366	244	354	25.6	14	17	0.5158	0.94487	-1
P13584	CYP4B1		P15128	5t6q-A	NA	511	25	506	86.7	102	125	0.5158	0.94487	-1
Q9Y535	POLR3H		O94285	3ayh-B	NA	204	1	201	44.3	21	23	0.5158	0.94487	-1
Q16584	MAP3K11		P80192	4uy9-B	NA	847	111	422	74.0	36	40	0.5159	0.94487	-1
Q8N7P3	CLDN22		Q9ET38	3x29-A	NA	220	10	185	37.4	25	26	0.516	0.94487	-1
Q6UXH9	PAMR1		P48740	3dem-A	NA	720	107	261	24.4	14	17	0.516	0.94487	-1
Q9Y2H8	ZNF510		Q9NQV7	5egb-A	NA	683	597	683	50.0	13	14	0.516	0.94487	-1
Q6P6C2	ALKBH5		Q6P6C2	4nj4-A	NA	394	69	292	100.0	19	20	0.516	0.94487	-1
Q6P3R8	NEK5		Q23551	3uto-A	NA	708	1	317	26.7	57	68	0.5161	0.94487	-1
P17661	DES		P08670	3uf1-B	NA	470	149	254	68.9	13	22	0.5161	0.94487	-1
Q6UY14	ADAMTSL4		P07996	3r6b-A	NA	1074	783	897	28.2	18	19	0.5162	0.94487	-1
P23526	AHCY		P23526	5w4b-C	NA	432	5	432	100.0	54	63	0.5162	0.94487	-1
P48307	TFPI2		P02760	1bik-A	NA	235	95	210	35.3	21	23	0.5162	0.94487	-1
O43159	RRP8		O43159	2zfu-A	NA	456	243	454	100.0	33	37	0.5162	0.94487	-1
Q9NZ71	RTEL1		P18074	5of4-B	NA	1219	12	272	29.5	25	28	0.5163	0.944879	-1
Q8WZ64	ARAP2		Q15027	3t9k-B	NA	1704	686	908	28.6	25	31	0.5163	0.944879	-1
O75679	RFPL3		A6NLU0	2fbe-B	NA	317	123	311	57.1	47	60	0.5166	0.944896	-1
P46108	CRK		P46108	2eyz-A	NA	304	1	304	100.0	27	30	0.5166	0.944896	-1
P17301	ITGA2		P06756	3ije-A	NA	1181	380	1135	26.5	106	113	0.5168	0.944896	-1
Q9Y2Q9	MRPS28		P82928	3jd5-f	NA	187	77	174	94.9	16	16	0.5168	0.944896	-1
Q99489	DDO		P00371	1dao-A	NA	341	5	330	39.6	49	61	0.5168	0.944896	-1
Q5XLA6	CARD17P		P29466	5fna-F	NA	110	2	86	83.5	22	25	0.5169	0.944896	-1
Q9NY15	STAB1		Q15582	5nv6-A	NA	2570	1608	1868	23.2	35	42	0.5169	0.944896	-1
Q8NFP4	MDGA1		O15394	2jll-A	NA	955	337	728	21.9	44	47	0.5171	0.944896	-1
P78563	ADARB1		P51400	2l3j-A	NA	741	74	301	96.5	31	36	0.5171	0.944896	-1
Q9NYQ7	CELSR3		Q91Y09	4zpm-B	NA	3312	297	427	32.1	15	21	0.5171	0.944896	-1
P35499	SCN4A		Q14524	4dck-A	NA	1836	1602	1754	77.8	22	32	0.5172	0.944896	-1
O60911	CTSV		A1ZBK7	2l95-A	NA	334	26	93	32.4	15	20	0.5172	0.944896	-1
O75937	DNAJC8		Q9NZQ0	2ys8-A	NA	253	34	111	30.8	12	13	0.5173	0.944896	-1
P01861	IGHG4		P01861	3eo1-H	NA	396	1	100	100.0	22	25	0.5174	0.944896	-1
Q9NQ38	SPINK5		P68390	1z7k-B	NA	1064	563	621	21.0	9	14	0.5174	0.944896	-1
Q7RTR0	NLRP9		G1T469	5irm-A	NA	991	147	801	22.5	148	181	0.5175	0.944896	-1
Q9Y3D9	MRPS23		Q2NL27	3jd5-b	NA	190	1	135	88.9	17	22	0.5175	0.944896	-1
Q969X6	UTP4		B2J0I0	2ymu-A	NA	686	17	550	20.2	57	59	0.5175	0.944896	-1
P23527	H2BC17		P06899	2rvq-D	NA	126	1	126	98.4	34	41	0.5176	0.944896	-1
Q9NX02	NLRP2		G1T469	5irm-C	NA	1062	208	520	29.1	74	94	0.5176	0.944896	-1
O43182	ARHGAP6		Q6P4F7	3eap-C	NA	974	405	612	31.5	33	39	0.5177	0.944896	-1
Q9UPU7	TBC1D2B		Q13464	2etk-A	NA	963	210	303	26.1	10	11	0.5177	0.944896	-1
P23467	PTPRB	P23467	P02751	2ha1-A	NA	1997	82	201	20.1	19	28	0.5177	0.944896	0.844503
Q8IZT6	ASPM		Q02440	2dfs-M	NA	3477	2837	2988	27.9	26	24	0.5178	0.944896	-1
Q8NFW8	CMAS		Q99KK2	1qwj-B	NA	434	42	270	96.9	41	50	0.5178	0.944896	-1
A8TX70	COL6A5		Q8T5C2	4cn9-B	NA	2615	624	1000	28.2	34	42	0.5179	0.944896	-1
Q99501	GAS2L1		Q9UPN3	5x57-A	NA	681	209	279	49.3	11	13	0.5179	0.944896	-1
Q12864	CDH17		P09803	3q2v-B	NA	832	40	238	35.4	47	59	0.5179	0.944896	-1
Q9H6B1	ZNF385D		Q8AVN9	1zu1-A	NA	395	50	166	24.4	43	64	0.518	0.944896	-1
P05090	APOD		P05090	2hzq-A	NA	189	23	188	100.0	39	46	0.518	0.944896	-1
Q9UHL9	GTF2IRD1		Q9UHL9	2dn5-A	NA	959	802	877	100.0	14	16	0.518	0.944896	-1
Q9Y6E0	STK24		Q9P289	4geh-D	NA	443	355	434	40.0	10	10	0.5181	0.944896	-1
Q8WUA8	TSKU		Q8BGT1	4yeb-B	NA	353	19	299	30.9	41	43	0.5181	0.944896	-1
Q9UQQ2	SH2B3	Q9UQQ2	Q9NRF2	5w3r-A	NA	575	356	462	72.9	16	22	0.5181	0.944896	0.844503
P22680	CYP7A1		P22680	3sn5-B	NA	504	25	503	100.0	100	112	0.5181	0.944896	-1
Q99715	COL12A1		Q9P218	5kf4-B	NA	3063	624	721	35.6	18	21	0.5182	0.944896	-1
Q9UJW3	DNMT3L		Q9UJW3	2pvc-C	NA	386	34	380	100.0	78	88	0.5182	0.944896	-1
Q92777	SYN2		Q63537	1i7l-A	NA	582	112	420	97.1	44	50	0.5183	0.944896	-1
P50851	LRBA		P50851	1t77-D	NA	2863	2076	2489	100.0	75	89	0.5183	0.944896	-1
Q5GLZ8	HERC4		Q05086	1c4z-A	NA	1057	706	1051	43.0	45	49	0.5183	0.944896	-1
Q96CM8	ACSF2		Q9SMT7	5ie2-B	NA	615	69	602	29.6	79	81	0.5183	0.944896	-1
P48995	TRPC1		E0A9E1	5vkq-C	NA	793	53	685	21.9	95	115	0.5184	0.944896	-1
Q8NCV1	ADAD2		P78563	5hp2-A	NA	583	393	576	33.7	26	37	0.5184	0.944896	-1
Q13415	ORC1		Q13415	5uj7-B	NA	861	490	861	100.0	51	58	0.5184	0.944896	-1
Q9UMW8	USP18		Q9WTV6	5chv-A	NA	372	52	369	74.8	23	23	0.5185	0.944914	-1
Q9UIW2	PLXNA1		P70206	3ryt-A	NA	1896	1280	1892	98.5	84	89	0.5186	0.944914	-1
Q9UPR3	SMG5		Q9UPR3	2hwy-A	NA	1016	855	1012	100.0	10	13	0.5186	0.944914	-1
Q9BZI7	UPF3B		Q9BZI7	1uw4-A	NA	483	50	140	100.0	14	17	0.5186	0.944914	-1
P15924	DSP		P15924	1lm5-A	NA	2871	2616	2811	100.0	39	47	0.5187	0.944923	-1
P22087	FBL		P22087	2ipx-A	NA	321	87	315	100.0	29	35	0.5187	0.944923	-1
Q3MJ13	WDR72		P63005	1vyh-P	NA	1102	452	625	21.6	40	49	0.5188	0.945018	-1
Q86SQ9	DHDDS		B8XA40	5hxt-B	NA	333	25	251	40.5	28	35	0.5189	0.945027	-1
Q86W34	AMZ2		Q8TXW1	2x7m-A	NA	360	170	297	35.2	11	15	0.5189	0.945027	-1
Q16666	IFI16		Q16666	4qgu-A	NA	785	199	389	100.0	38	45	0.519	0.945123	-1
Q01118	SCN7A		Q99250	4jpz-H	NA	1682	1508	1649	62.7	31	37	0.5191	0.945132	-1
Q6ZNK6	TIFAB		Q96CG3	4zgi-A	NA	161	2	137	29.3	30	39	0.5191	0.945132	-1
Q07817	BCL2L1		Q07817	2b48-A	NA	233	1	200	100.0	15	20	0.5192	0.945141	-1
P62263	RPS14		P62263	5a2q-O	NA	151	17	151	100.0	13	16	0.5192	0.945141	-1
Q92954	PRG4		Q64610	5m0m-A	NA	1404	28	108	36.0	23	29	0.5193	0.94515	-1
P51159	RAB27A		Q9ERI2	3bc1-A	NA	221	4	188	96.8	26	31	0.5193	0.94515	-1
O00754	MAN2B1		Q24451	3bvx-A	NA	1011	63	832	26.4	114	120	0.5195	0.945172	-1
P42263	GRIA3		P19492	5idf-B	NA	894	32	849	99.4	163	196	0.5196	0.945172	-1
Q5T5D7	ZNF684		Q9HBE1	2epp-A	NA	378	104	142	20.5	10	12	0.5196	0.945172	-1
O15409	FOXP2		Q99JB6	4i1l-A	NA	715	351	412	48.4	12	14	0.5197	0.945172	-1
Q12968	NFATC3		Q13469	2o93-L	NA	1075	415	700	66.2	42	50	0.5199	0.945172	-1
Q0Z7S8	FABP9		Q0Z7S8	4a60-A	NA	132	1	131	100.0	30	38	0.5199	0.945172	-1
Q93075	TATDN2		A0A0H3JV42	2gzx-B	NA	761	495	713	30.0	20	22	0.5199	0.945172	-1
Q8N2E2	VWDE		O00548	4xbm-B	NA	1590	1316	1519	37.1	15	15	0.52	0.945172	-1
P13645	KRT10		P13645	4zry-A	NA	584	347	456	100.0	18	20	0.52	0.945172	-1
Q14258	TRIM25		Q14258	4ltb-B	NA	630	190	360	100.0	27	30	0.52	0.945172	-1
Q8N9K5	ZNF565		Q8BG62	1v65-A	NA	539	46	88	41.9	10	11	0.52	0.945172	-1
P36542	ATP5F1C		P05631	5ara-G	NA	298	26	298	91.6	38	47	0.5201	0.945172	-1
Q8IW92	GLB1L2		O31341	4mad-B	NA	636	53	630	41.2	102	114	0.5201	0.945172	-1
Q8WU67	ABHD3		P9WNH1	3hys-A	NA	409	132	380	23.9	23	24	0.5204	0.945172	-1
Q14562	DHX8		Q14562	5mqf-q	NA	1220	556	1189	100.0	76	76	0.5205	0.945172	-1
Q8IWZ4	TRIM48		P15533	2ecw-A	NA	224	1	78	32.1	24	45	0.5205	0.945172	-1
Q96SL8	FIZ1		Q8C6P8	4m9v-C	NA	496	439	494	46.4	9	10	0.5205	0.945172	-1
Q9NVP1	DDX18		Q9NVP1	3ly5-A	NA	670	171	386	100.0	36	44	0.5206	0.945172	-1
Q8TE58	ADAMTS15		P07996	3r6b-A	NA	950	848	939	33.0	17	21	0.5207	0.945172	-1
Q9P299	COPZ2		P61923	2hf6-A	NA	210	40	182	74.8	13	18	0.5207	0.945172	-1
O95319	CELF2		O95319	2my8-A	NA	508	416	508	100.0	9	10	0.5208	0.945172	-1
Q9NS85	CA10		P35219	2w2j-A	NA	328	50	299	30.9	68	94	0.5208	0.945172	-1
Q8TF20	ZNF721		P03001	1tf6-A	NA	911	543	735	31.5	32	38	0.5209	0.945172	-1
Q8NGN1	OR6T1		P08483	4u16-A	NA	323	22	162	22.2	37	51	0.521	0.945172	-1
Q96I34	PPP1R16A		Q90623	1s70-B	NA	528	22	326	40.3	37	42	0.521	0.945172	-1
Q8WVJ2	NUDCD2		Q9CQ48	2rh0-A	NA	157	5	137	99.2	17	17	0.521	0.945172	-1
P51815	ZNF75D		Q8BG62	1v65-A	NA	510	235	298	31.2	15	16	0.5211	0.945172	-1
Q9UBQ5	EIF3K		Q9UBQ5	1rz4-A	NA	218	2	216	100.0	32	35	0.5211	0.945172	-1
Q8N145	LGI3		P24014	1w8a-A	NA	548	39	220	34.0	22	23	0.5211	0.945172	-1
O60733	PLA2G6		P16157	1n11-A	NA	806	124	426	30.6	53	59	0.5212	0.945172	-1
P17038	ZNF43		P25490	1ubd-C	NA	809	683	785	43.5	23	31	0.5213	0.945172	-1
Q8NCI6	GLB1L3		O31341	4mad-B	NA	653	80	653	41.0	121	130	0.5213	0.945172	-1
A0PJK1	SLC5A10		P96169	2xq2-A	NA	596	17	480	32.5	71	82	0.5213	0.945172	-1
Q96P47	AGAP3		Q96P47	3ihw-A	NA	875	90	253	100.0	22	29	0.5213	0.945172	-1
O95393	BMP10		P07200	3rjr-D	NA	424	55	423	25.5	71	77	0.5214	0.945172	-1
Q99542	MMP19		P03956	1su3-A	NA	508	31	472	34.6	71	83	0.5214	0.945172	-1
O95502	NPTXR		Q8WQK3	3flp-B	NA	500	295	480	30.5	36	43	0.5215	0.945172	-1
Q9HCU4	CELSR2		Q28146	3qcw-A	NA	2923	1391	1828	22.8	39	47	0.5215	0.945172	-1
Q9UJQ4	SALL4	Q9UJQ4	P49711	1x6h-A	NA	1053	890	940	35.1	10	13	0.5215	0.945172	0.848832
Q96ID5	IGSF21		Q96JA1	4u7m-A	NA	467	312	431	27.4	31	45	0.5215	0.945172	-1
P13591	NCAM1		P23468	4rca-A	NA	858	120	413	21.9	64	75	0.5216	0.945172	-1
Q9HCR9	PDE11A		O00408	3ibj-A	NA	933	198	910	31.6	126	149	0.5216	0.945172	-1
Q9HC29	NOD2		G1T469	5irm-C	NA	1040	214	1040	86.1	124	137	0.5216	0.945172	-1
P26006	ITGA3		P06756	4g1e-A	NA	1051	33	987	27.3	102	104	0.5217	0.945172	-1
P62913	RPL11		P62913	4xxb-A	NA	178	13	178	100.0	28	30	0.5217	0.945172	-1
Q9UHY1	NRBP1		Q9BYP7	5o2c-A	NA	535	59	335	34.1	33	33	0.5218	0.945172	-1
O15247	CLIC2		O15247	2r5g-A	NA	247	11	247	100.0	37	49	0.5218	0.945172	-1
Q00341	HDLBP		Q00341	2ctm-A	NA	1268	1119	1200	100.0	13	20	0.5218	0.945172	-1
A6NIX2	WTIP		P61372	4jcj-C	NA	430	222	345	27.0	19	21	0.5218	0.945172	-1
