UNIPROT_ID	GENE_NAMES	IN_CANCER_GENE_LISTS	MAPPED_UNIPROT_ID	PDBID-CHAIN	PDB_FRAGMENT	UNIPROT_SEQ_LENGTH	MAP_START	MAP_END	PERCENT_IDENTITY	NSITES	NSAMPLES	CLUMPS_P	CLUMPS_Q_FULL	CLUMPS_Q_RESTRICTED
O75820	ZNF189		O75820	1b6d-A	NA	626	1	626	100.0	76	81	0.3781	0.87374	-1
P05362	ICAM1		P05362	1f4c-A	NA	532	1	532	100.0	54	62	0.3781	0.87374	-1
Q96Q83	ALKBH3		Q96Q83	5705-A	NA	286	50	286	100.0	42	46	0.3782	0.87374	-1
Q7Z4H4	ADM2		Q7Z4H4	42cc-A	NA	148	1	148	100.0	12	12	0.3782	0.87374	-1
Q7Z4S6	KIF21A		Q7Z4S6	42dc-A	NA	1674	1	1674	100.0	214	221	0.3783	0.87374	-1
O14709	ZNF197		O14709	16e1-A	NA	1029	36	981	100.0	96	99	0.3784	0.87374	-1
Q6IMI6	SULT1C3		Q6IMI6	3d7a-A	NA	304	1	304	100.0	69	83	0.3784	0.87374	-1
Q8IUC6	TICAM1		Q8IUC6	458e-A	NA	712	1	682	100.0	53	57	0.3784	0.87374	-1
Q8N431	RASGEF1C		Q8N431	487e-A	NA	466	35	466	100.0	84	99	0.3784	0.87374	-1
Q9NYM9	BET1L		Q9NYM9	62fa-A	NA	111	1	111	100.0	11	11	0.3785	0.87374	-1
P62633	CNBP	P62633	P62633	2d94-A	NA	177	1	177	100.0	15	14	0.3785	0.87374	0.730467
B7Z8K6	TRDC		B7Z8K6	1528-A	NA	153	1	153	100.0	18	19	0.3785	0.87374	-1
Q9Y272	RASD1		Q9Y272	6892-A	NA	281	1	281	100.0	30	28	0.3785	0.87374	-1
P0CG34	TMSB15A		P0CG34	2116-A	NA	45	1	45	100.0	9	12	0.3786	0.87374	-1
Q5T013	HYI		Q5T013	3a67-A	NA	277	1	277	100.0	20	23	0.3787	0.87374	-1
Q5K651	SAMD9		Q5K651	39e4-A	NA	1589	1	1589	100.0	358	345	0.3787	0.87374	-1
P48539	PCP4		P48539	29ca-A	NA	62	1	62	100.0	14	22	0.3787	0.87374	-1
Q9UBC5	MYO1A		Q9UBC5	64c8-A	NA	1043	1	1043	100.0	190	187	0.3789	0.87374	-1
O43920	NDUFS5		O43920	1930-A	NA	106	1	106	100.0	20	23	0.3789	0.87374	-1
P01588	EPO		P01588	1e2d-A	NA	193	1	193	100.0	27	38	0.3789	0.87374	-1
O76050	NEURL1		O76050	1bc8-A	NA	574	1	574	100.0	44	58	0.3789	0.87374	-1
Q8IU80	TMPRSS6		Q8IU80	457e-A	NA	811	47	811	100.0	112	122	0.379	0.87374	-1
Q15750	TAB1		Q15750	358a-A	NA	504	1	504	100.0	67	71	0.3791	0.87374	-1
Q30KQ9	DEFB110		Q30KQ9	3753-A	NA	67	1	67	100.0	22	26	0.3791	0.87374	-1
O75865	TRAPPC6A		O75865	1b7b-A	NA	159	1	159	100.0	25	28	0.3792	0.87374	-1
Q9NZU5	LMCD1		Q9NZU5	63b9-A	NA	365	25	365	100.0	54	62	0.3792	0.87374	-1
P01215	CGA		P01215	1e06-A	NA	116	1	116	100.0	29	35	0.3793	0.87374	-1
P21695	GPD1		P21695	2506-A	NA	349	1	349	100.0	59	61	0.3793	0.87374	-1
P58397	ADAMTS12		P58397	2ca6-A	NA	1594	34	1573	100.0	351	401	0.3794	0.87374	-1
Q9BV29	CCDC32		Q9BV29	5a19-A	NA	185	1	185	100.0	25	26	0.3794	0.87374	-1
P10124	SRGN		P10124	2202-A	NA	158	1	136	100.0	11	20	0.3794	0.87374	-1
Q9NP55	BPIFA1		Q9NP55	5feb-A	NA	256	1	256	100.0	53	60	0.3797	0.87374	-1
Q7RTR8	TAS2R42		Q7RTR8	4236-A	NA	314	1	314	100.0	45	49	0.3797	0.87374	-1
Q6UXZ4	UNC5D		Q6UXZ4	3fb7-A	NA	953	50	929	100.0	251	292	0.3797	0.87374	-1
P20138	CD33		P20138	2477-A	NA	364	1	364	100.0	100	114	0.3798	0.87374	-1
Q14154	DELE1		Q14154	3361-A	NA	515	68	439	100.0	32	39	0.3798	0.87374	-1
Q8WVX9	FAR1		Q8WVX9	4f64-A	NA	515	1	515	100.0	77	76	0.3798	0.87374	-1
P59020	DSCR9		P59020	2cb7-A	NA	149	1	149	100.0	10	15	0.3799	0.87374	-1
Q9NUU7	DDX19A		Q9NUU7	61e1-A	NA	478	53	478	100.0	39	43	0.3799	0.87374	-1
P14652	HOXB2		P14652	232e-A	NA	356	1	356	100.0	49	52	0.38	0.87374	-1
Q9NV12	TMEM140		Q9NV12	61e9-A	NA	185	1	185	100.0	26	30	0.38	0.87374	-1
Q5VYK3	ECPAS		Q5VYK3	3c2c-A	NA	1845	1	1845	100.0	222	198	0.38	0.87374	-1
Q5VST9	OBSCN		Q5VST9	3b9b-A	NA	7968	1601	3000	100.0	205	221	0.3801	0.87374	-1
O95897	OLFM2		O95897	1d7d-A	NA	454	37	454	100.0	75	83	0.3801	0.87374	-1
Q5SYB0	FRMPD1		Q5SYB0	3a47-A	NA	1578	1	1578	100.0	132	151	0.3802	0.87374	-1
Q5VTE0	EEF1A1P5		Q5VTE0	3bce-A	NA	462	1	462	100.0	10	12	0.3802	0.87374	-1
O95782	AP2A1		O95782	1d52-A	NA	977	1	977	100.0	90	96	0.3803	0.87374	-1
P23409	MYF6		P23409	2590-A	NA	242	1	242	100.0	70	100	0.3803	0.87374	-1
Q9Y2J8	PADI2		Q9Y2J8	68da-A	NA	665	1	665	100.0	117	130	0.3803	0.87374	-1
O15534	PER1	O15534	O15534	1829-A	NA	1290	45	1197	100.0	73	76	0.3803	0.87374	0.730467
P28072	PSMB6		P28072	266e-A	NA	239	1	239	100.0	28	28	0.3804	0.87374	-1
Q6PKC3	TXNDC11		Q6PKC3	3edc-A	NA	985	49	934	100.0	90	93	0.3804	0.87374	-1
P04216	THY1		P04216	1eed-A	NA	161	1	161	100.0	27	33	0.3805	0.87374	-1
Q8IYS0	GRAMD1C		Q8IYS0	46fd-A	NA	662	1	662	100.0	79	94	0.3805	0.87374	-1
Q969V6	MRTFA	Q969V6	Q969V6	5293-A	NA	931	1	931	100.0	66	86	0.3805	0.87374	0.730467
Q9Y5X0	SNX10		Q9Y5X0	6a8a-A	NA	201	1	201	100.0	29	30	0.3806	0.87374	-1
Q6IWH7	ANO7		Q6IWH7	3d98-A	NA	933	98	903	100.0	118	144	0.3806	0.87374	-1
Q49AG3	ZBED5		Q49AG3	3812-A	NA	693	1	693	100.0	41	42	0.3807	0.87374	-1
Q68E01	INTS3		Q68E01	3cf1-A	NA	1043	33	979	100.0	120	129	0.3807	0.87374	-1
Q12950	FOXD4		Q12950	31cf-A	NA	439	1	439	100.0	51	63	0.3808	0.87374	-1
Q96S21	RAB40C		Q96S21	5793-A	NA	281	1	281	100.0	37	40	0.3808	0.87374	-1
Q13415	ORC1		Q13415	3290-A	NA	861	1	861	100.0	85	89	0.3808	0.87374	-1
Q12962	TAF10		Q12962	31e3-A	NA	218	1	218	100.0	19	23	0.3809	0.87374	-1
Q9Y5W9	SNX11		Q9Y5W9	6a89-A	NA	270	1	270	100.0	34	38	0.3809	0.87374	-1
Q9BUH6	PAXX		Q9BUH6	59f8-A	NA	204	1	204	100.0	18	22	0.3809	0.87374	-1
Q9BWJ5	SF3B5		Q9BWJ5	5a69-A	NA	86	1	86	100.0	11	11	0.381	0.87374	-1
Q9Y2H2	INPP5F		Q9Y2H2	68cc-A	NA	1132	1	1132	100.0	107	123	0.381	0.87374	-1
Q6UWK7	GPR15LG		Q6UWK7	3f4c-A	NA	81	1	81	100.0	14	18	0.381	0.87374	-1
P05412	JUN	P05412	P05412	1f51-A	NA	331	1	331	100.0	28	34	0.3812	0.87388	0.730467
Q8IYU8	MICU2		Q8IYU8	470a-A	NA	434	81	434	100.0	51	56	0.3812	0.87388	-1
Q8TC07	TBC1D15		Q8TC07	4d97-A	NA	691	1	691	100.0	72	72	0.3813	0.87388	-1
Q9NP77	SSU72		Q9NP77	5ff9-A	NA	194	1	194	100.0	24	28	0.3813	0.87388	-1
Q5D1E8	ZC3H12A		Q5D1E8	393b-A	NA	599	1	599	100.0	65	82	0.3814	0.87388	-1
Q02127	DHODH		Q02127	2f85-A	NA	395	1	395	100.0	45	53	0.3815	0.87388	-1
Q9UBU3	GHRL		Q9UBU3	650b-A	NA	117	1	117	100.0	17	20	0.3815	0.87388	-1
Q9NW64	RBM22		Q9NW64	6233-A	NA	420	1	420	100.0	56	62	0.3815	0.87388	-1
O94812	BAIAP3		O94812	1bf4-A	NA	1187	82	1187	100.0	137	145	0.3815	0.87388	-1
Q07837	SLC3A1		Q07837	30b5-A	NA	685	59	685	100.0	104	116	0.3817	0.87388	-1
Q96CN4	EVI5L		Q96CN4	5351-A	NA	794	28	707	100.0	72	79	0.3818	0.87388	-1
Q8NGJ8	OR51S1		Q8NGJ8	4c3c-A	NA	323	1	323	100.0	102	145	0.3818	0.87388	-1
Q8NF67	ANKRD20A12P		Q8NF67	4b5f-A	NA	263	1	263	100.0	18	21	0.3819	0.87388	-1
Q12952	FOXL1		Q12952	31d1-A	NA	345	1	345	100.0	53	63	0.3819	0.87388	-1
Q96BH1	RNF25		Q96BH1	5306-A	NA	459	1	459	100.0	33	37	0.3819	0.87388	-1
Q12837	POU4F2		Q12837	31a4-A	NA	409	1	409	100.0	75	108	0.382	0.87388	-1
Q9NP78	ABCB9		Q9NP78	5ffa-A	NA	766	1	745	100.0	86	86	0.382	0.87388	-1
P98073	TMPRSS15		P98073	2eac-A	NA	1019	1	1019	100.0	274	308	0.3822	0.87388	-1
P06858	LPL		P06858	1f8d-A	NA	475	1	475	100.0	96	106	0.3822	0.87388	-1
P54764	EPHA4		P54764	2bc1-A	NA	986	23	986	100.0	198	212	0.3822	0.87388	-1
Q13137	CALCOCO2		Q13137	3225-A	NA	446	1	446	100.0	40	46	0.3823	0.87388	-1
Q9P0Z9	PIPOX		Q9P0Z9	63f5-A	NA	390	1	390	100.0	67	75	0.3823	0.87388	-1
Q2KHT4	GSG1		Q2KHT4	36d4-A	NA	349	1	349	100.0	47	57	0.3823	0.87388	-1
Q96CW1	AP2M1		Q96CW1	5361-A	NA	435	1	435	100.0	56	66	0.3824	0.87388	-1
P35590	TIE1		P35590	27eb-A	NA	1138	22	1138	100.0	205	219	0.3825	0.87388	-1
Q5JUK9	PAGE3		Q5JUK9	39c6-A	NA	113	1	113	100.0	37	43	0.3825	0.87388	-1
Q6UXN2	TREML4		Q6UXN2	3f9a-A	NA	200	1	200	100.0	46	52	0.3826	0.87388	-1
Q9NPC6	MYOZ2		Q9NPC6	6019-A	NA	264	1	264	100.0	50	52	0.3826	0.87388	-1
P09693	CD3G		P09693	207c-A	NA	182	1	182	100.0	25	28	0.3826	0.87388	-1
Q7Z7J7	LHFPL4		Q7Z7J7	4393-A	NA	247	1	247	100.0	60	63	0.3826	0.87388	-1
O95954	FTCD		O95954	1d8c-A	NA	541	1	541	100.0	88	94	0.3827	0.87388	-1
O15078	CEP290		O15078	1778-A	NA	2479	1	2450	100.0	282	252	0.383	0.87388	-1
P51570	GALK1		P51570	2ad9-A	NA	392	1	392	100.0	28	31	0.383	0.87388	-1
Q9Y4X5	ARIH1		Q9Y4X5	69f3-A	NA	557	97	557	100.0	63	58	0.383	0.87388	-1
Q9NV58	RNF19A		Q9NV58	61f0-A	NA	838	27	594	100.0	51	59	0.3831	0.87388	-1
O00584	RNASET2		O00584	165e-A	NA	256	1	256	100.0	33	35	0.3832	0.87388	-1
Q6UXB4	CLEC4G		Q6UXB4	3f84-A	NA	293	28	293	100.0	35	38	0.3832	0.87388	-1
P56524	HDAC4		P56524	2c37-A	NA	1084	63	1084	100.0	99	111	0.3832	0.87388	-1
Q8N6C5	IGSF1		Q8N6C5	490c-A	NA	1336	35	1284	100.0	315	336	0.3833	0.87388	-1
Q9BYH1	SEZ6L		Q9BYH1	5b25-A	NA	1024	276	985	100.0	165	201	0.3833	0.87388	-1
Q9H2V7	SPNS1		Q9H2V7	5d3e-A	NA	528	40	528	100.0	75	85	0.3833	0.87388	-1
P52564	MAP2K6		P52564	2b3f-A	NA	334	33	334	100.0	50	56	0.3834	0.87388	-1
Q86SG5	S100A7A		Q86SG5	43b0-A	NA	101	1	101	100.0	26	32	0.3834	0.87388	-1
P54098	POLG		P54098	2b9c-A	NA	1239	67	1239	100.0	114	120	0.3834	0.87388	-1
Q9NZQ7	CD274	Q9NZQ7	Q9NZQ7	639d-A	NA	290	1	290	100.0	38	44	0.3834	0.87388	0.732762
O95613	PCNT		O95613	1d0e-A	NA	3336	1401	2800	100.0	119	129	0.3835	0.87388	-1
Q92478	CLEC2B		Q92478	514c-A	NA	149	1	149	100.0	30	34	0.3835	0.87388	-1
Q4G0U5	CFAP221		Q4G0U5	3845-A	NA	840	35	840	100.0	79	95	0.3835	0.87388	-1
Q5JRC9	FAM47A		Q5JRC9	39a1-A	NA	791	1	791	100.0	103	137	0.3835	0.87388	-1
O60739	EIF1B		O60739	19fd-A	NA	113	1	113	100.0	16	17	0.3836	0.87388	-1
Q8NBM8	PCYOX1L		Q8NBM8	4a4e-A	NA	494	1	494	100.0	65	71	0.3836	0.87388	-1
Q2NKX9	C2orf68		Q2NKX9	3712-A	NA	166	1	166	100.0	19	21	0.3836	0.87388	-1
Q9NV31	IMP3		Q9NV31	61ec-A	NA	184	1	184	100.0	15	17	0.3837	0.87388	-1
O00116	AGPS		O00116	15d1-A	NA	658	31	658	100.0	85	96	0.3837	0.87388	-1
P10916	MYL2		P10916	223a-A	NA	166	1	166	100.0	44	53	0.3838	0.87388	-1
Q9HCN8	SDF2L1		Q9HCN8	5faf-A	NA	221	1	221	100.0	15	19	0.3838	0.87388	-1
Q15904	ATP6AP1		Q15904	35d1-A	NA	470	24	470	100.0	69	74	0.3838	0.87388	-1
Q86TI2	DPP9		Q86TI2	43e0-A	NA	863	1	863	100.0	108	109	0.384	0.874122	-1
Q969K3	RNF34		Q969K3	526d-A	NA	372	1	372	100.0	38	38	0.3841	0.874122	-1
Q9UNZ2	NSFL1C		Q9UNZ2	67cd-A	NA	370	1	370	100.0	51	57	0.3842	0.874122	-1
O00762	UBE2C		O00762	1679-A	NA	179	1	179	100.0	17	19	0.3843	0.874122	-1
Q9UBN7	HDAC6		Q9UBN7	64f1-A	NA	1215	23	1215	100.0	140	153	0.3844	0.874122	-1
P62166	NCS1		P62166	2d72-A	NA	190	1	190	100.0	26	27	0.3844	0.874122	-1
Q00610	CLTC	Q00610	Q00610	2f1f-A	NA	1675	1	1675	100.0	222	211	0.3844	0.874122	0.732762
O60512	B4GALT3		O60512	19bc-A	NA	393	1	393	100.0	49	64	0.3845	0.874122	-1
Q8N594	MPND		Q8N594	48ca-A	NA	471	1	471	100.0	37	42	0.3846	0.874122	-1
Q08397	LOXL1		Q08397	30e1-A	NA	574	37	574	100.0	34	42	0.3846	0.874122	-1
Q8WV19	SFT2D1		Q8WV19	4f32-A	NA	159	1	159	100.0	17	18	0.3848	0.874122	-1
Q13421	MSLN		Q13421	3293-A	NA	630	1	599	100.0	79	84	0.3848	0.874122	-1
Q9NPG8	ZDHHC4		Q9NPG8	602d-A	NA	344	1	344	100.0	50	61	0.3849	0.874122	-1
Q9HCQ7	NPVF		Q9HCQ7	5fb3-A	NA	196	1	196	100.0	43	45	0.3849	0.874122	-1
P15259	PGAM2		P15259	2353-A	NA	253	1	253	100.0	41	45	0.3849	0.874122	-1
Q9UHC9	NPC1L1		Q9UHC9	65a0-A	NA	1359	1	1318	100.0	233	250	0.3849	0.874122	-1
O95255	ABCC6		O95255	1c95-A	NA	1503	1	1503	100.0	184	191	0.3849	0.874122	-1
Q8TD22	SFXN5		Q8TD22	4ded-A	NA	340	1	340	100.0	36	47	0.3849	0.874122	-1
Q8IW70	TMEM151B		Q8IW70	462d-A	NA	566	1	532	100.0	23	23	0.385	0.874122	-1
P36542	ATP5F1C		P36542	281a-A	NA	298	22	298	100.0	41	49	0.385	0.874122	-1
P16499	PDE6A		P16499	23b7-A	NA	860	1	840	100.0	138	156	0.385	0.874122	-1
Q6XUX3	DSTYK		Q6XUX3	4006-A	NA	929	21	929	100.0	130	132	0.385	0.874122	-1
Q5XG92	CES4A		Q5XG92	3c5e-A	NA	561	1	561	100.0	68	69	0.3851	0.874122	-1
Q9Y6N1	COX11		Q9Y6N1	6aff-A	NA	276	1	276	100.0	30	33	0.3851	0.874122	-1
Q9NQS3	NECTIN3		Q9NQS3	6082-A	NA	549	33	549	100.0	69	80	0.3852	0.874122	-1
Q9NYW8	RBAK		Q9NYW8	633b-A	NA	714	1	714	100.0	89	95	0.3852	0.874122	-1
Q7Z4W1	DCXR		Q7Z4W1	42e3-A	NA	244	1	244	100.0	18	21	0.3853	0.874122	-1
O15160	POLR1C		O15160	1793-A	NA	346	1	346	100.0	44	47	0.3853	0.874122	-1
Q8N2K1	UBE2J2		Q8N2K1	481f-A	NA	259	1	259	100.0	32	36	0.3853	0.874122	-1
P08861	CELA3B		P08861	202d-A	NA	270	29	270	100.0	44	50	0.3854	0.874219	-1
Q92599	SEPTIN8		Q92599	5184-A	NA	483	1	414	100.0	57	66	0.3855	0.874219	-1
O43462	MBTPS2		O43462	18a1-A	NA	519	1	519	100.0	82	82	0.3856	0.874219	-1
Q9C0B7	TANGO6		Q9C0B7	5bd1-A	NA	1094	1	1094	100.0	131	132	0.3856	0.874219	-1
Q9UL01	DSE		Q9UL01	66ef-A	NA	958	1	958	100.0	147	157	0.3856	0.874219	-1
Q9BYG3	NIFK		Q9BYG3	5b20-A	NA	293	1	293	100.0	34	36	0.3858	0.874219	-1
Q9BYT1	SLC17A9		Q9BYT1	5b49-A	NA	436	1	436	100.0	71	85	0.3858	0.874219	-1
P58181	OR10A3		P58181	2c9e-A	NA	314	1	314	100.0	74	105	0.3859	0.874219	-1
Q6ZN30	BNC2		Q6ZN30	4047-A	NA	1099	1	1099	100.0	130	159	0.3859	0.874219	-1
P55210	CASP7		P55210	2bf8-A	NA	303	1	303	100.0	40	42	0.3859	0.874219	-1
Q5XG87	TENT4A		Q5XG87	3c5d-A	NA	792	55	536	100.0	63	78	0.386	0.874219	-1
Q02880	TOP2B		Q02880	2fe0-A	NA	1626	47	1261	100.0	144	139	0.3862	0.874219	-1
Q96R67	OR4C12		Q96R67	5736-A	NA	309	1	309	100.0	126	175	0.3863	0.874219	-1
P48051	KCNJ6		P48051	29a6-A	NA	423	32	423	100.0	88	100	0.3863	0.874219	-1
P42701	IL12RB1		P42701	28d6-A	NA	662	1	592	100.0	88	96	0.3863	0.874219	-1
P54851	EMP2		P54851	2bcd-A	NA	167	1	167	100.0	30	35	0.3863	0.874219	-1
Q86YW5	TREML1		Q86YW5	4569-A	NA	311	1	311	100.0	47	48	0.3864	0.874219	-1
Q8TDG4	HELQ		Q8TDG4	4e1f-A	NA	1101	264	1101	100.0	122	125	0.3864	0.874219	-1
Q6ZU69	SPATA31F1		Q6ZU69	4127-A	NA	1335	1	1217	100.0	19	16	0.3864	0.874219	-1
P10153	RNASE2		P10153	2206-A	NA	161	1	161	100.0	34	41	0.3864	0.874219	-1
O15409	FOXP2		O15409	17f6-A	NA	715	46	715	100.0	80	93	0.3864	0.874219	-1
Q96KJ4	MSLNL		Q96KJ4	5551-A	NA	702	44	658	100.0	58	64	0.3864	0.874219	-1
Q6NW34	NEPRO		Q6NW34	3e06-A	NA	567	1	567	100.0	47	47	0.3865	0.874336	-1
Q9BRA2	TXNDC17		Q9BRA2	5942-A	NA	123	1	123	100.0	11	12	0.3866	0.874345	-1
O00155	GPR25		O00155	15da-A	NA	361	1	336	100.0	29	32	0.3866	0.874345	-1
O95751	LDOC1		O95751	1d48-A	NA	146	1	146	100.0	49	64	0.3868	0.874606	-1
Q15722	LTB4R		Q15722	3581-A	NA	352	1	352	100.0	36	41	0.387	0.874606	-1
P20062	TCN2		P20062	2474-A	NA	427	1	427	100.0	68	77	0.387	0.874606	-1
Q96LM9	C20orf173		Q96LM9	55ac-A	NA	149	55	149	100.0	12	11	0.387	0.874606	-1
O95772	STARD3NL		O95772	1d4f-A	NA	234	28	234	100.0	32	38	0.3871	0.874606	-1
P00491	PNP		P00491	1dca-A	NA	289	1	289	100.0	35	41	0.3871	0.874606	-1
Q13772	NCOA4	Q13772	Q13772	3310-A	NA	614	1	614	100.0	48	61	0.3871	0.874606	0.735224
P49638	TTPA		P49638	2a28-A	NA	278	1	278	100.0	52	59	0.3871	0.874606	-1
O43768	ENSA		O43768	1903-A	NA	121	1	121	100.0	20	21	0.3872	0.874627	-1
P98182	ZNF200		P98182	2f05-A	NA	395	249	395	100.0	24	23	0.3873	0.874627	-1
P06276	BCHE		P06276	1f6e-A	NA	602	1	602	100.0	182	217	0.3873	0.874627	-1
O76054	SEC14L2		O76054	1bc9-A	NA	403	1	403	100.0	40	40	0.3874	0.874627	-1
Q9BYE4	SPRR2G		Q9BYE4	5b1b-A	NA	73	1	73	100.0	26	34	0.3874	0.874627	-1
O75969	AKAP3		O75969	1bb0-A	NA	853	1	853	100.0	75	86	0.3875	0.874627	-1
Q8NH09	OR8S1		Q8NH09	4ca9-A	NA	359	1	359	100.0	62	72	0.3876	0.874627	-1
O15178	TBXT		O15178	179a-A	NA	435	1	435	100.0	50	58	0.3877	0.874627	-1
Q96NT3	GUCD1		Q96NT3	5678-A	NA	240	1	240	100.0	29	35	0.3877	0.874627	-1
O00255	MEN1	O00255	O00255	1602-A	NA	610	1	589	100.0	63	74	0.3877	0.874627	0.735224
Q9BZX4	ROPN1B		Q9BZX4	5bb0-A	NA	212	1	212	100.0	30	33	0.3877	0.874627	-1
Q9P217	ZSWIM5		Q9P217	641a-A	NA	1185	60	1185	100.0	115	125	0.3878	0.874627	-1
Q494X3	ZNF404		Q494X3	37f5-A	NA	552	1	552	100.0	76	80	0.3879	0.874627	-1
Q8IVV7	GID4		Q8IVV7	461c-A	NA	300	41	300	100.0	23	25	0.3879	0.874627	-1
Q6ZNG9	KRBA2		Q6ZNG9	4060-A	NA	492	45	461	100.0	47	50	0.3879	0.874627	-1
Q8NGV6	OR5H6		Q8NGV6	4c85-A	NA	325	22	325	100.0	96	122	0.3879	0.874627	-1
Q12972	PPP1R8		Q12972	31e7-A	NA	351	1	351	100.0	30	30	0.388	0.874627	-1
B3KS81	SRRM5		B3KS81	1510-A	NA	715	1	715	100.0	19	21	0.3881	0.874627	-1
Q56VL3	OCIAD2		Q56VL3	38f1-A	NA	154	1	154	100.0	18	22	0.3882	0.874627	-1
A4QPB2	LRP5L		A4QPB2	12ec-A	NA	252	1	252	100.0	35	40	0.3882	0.874627	-1
P21145	MAL		P21145	24e6-A	NA	153	1	153	100.0	24	28	0.3883	0.874627	-1
Q9H9L4	KANSL2		Q9H9L4	5ec4-A	NA	492	1	375	100.0	48	53	0.3883	0.874627	-1
P51452	DUSP3		P51452	2acc-A	NA	185	1	185	100.0	20	26	0.3883	0.874627	-1
P27694	RPA1		P27694	2659-A	NA	616	1	616	100.0	56	67	0.3884	0.874627	-1
O43688	PLPP2		O43688	18e9-A	NA	288	1	263	100.0	43	46	0.3884	0.874627	-1
Q9BVS5	TRMT61B		Q9BVS5	5a46-A	NA	477	146	477	100.0	36	38	0.3884	0.874627	-1
Q9UN37	VPS4A		Q9UN37	6795-A	NA	437	1	437	100.0	58	62	0.3885	0.874627	-1
Q8N5H7	SH2D3C		Q8N5H7	48d7-A	NA	860	71	860	100.0	57	63	0.3886	0.874627	-1
Q9H0T7	RAB17		Q9H0T7	5c98-A	NA	212	1	212	100.0	26	33	0.3886	0.874627	-1
Q8N816	KRT10-AS1		Q8N816	4979-A	NA	258	58	237	100.0	9	11	0.3886	0.874627	-1
Q9UHB6	LIMA1		Q9UHB6	6599-A	NA	759	1	759	100.0	51	55	0.3886	0.874627	-1
Q8WWI1	LMO7		Q8WWI1	4f89-A	NA	1683	1	1683	100.0	97	103	0.3888	0.874968	-1
Q7Z3Z4	PIWIL4		Q7Z3Z4	4298-A	NA	852	80	852	100.0	107	110	0.389	0.874985	-1
Q86TP1	PRUNE1		Q86TP1	43e9-A	NA	453	1	453	100.0	45	48	0.389	0.874985	-1
Q86WK6	AMIGO1		Q86WK6	44ca-A	NA	493	1	398	100.0	46	52	0.389	0.874985	-1
Q15485	FCN2		Q15485	3543-A	NA	313	29	313	100.0	64	80	0.389	0.874985	-1
A6NEC2	NPEPPSL1		A6NEC2	134d-A	NA	478	47	478	100.0	95	103	0.3891	0.875007	-1
P05120	SERPINB2		P05120	1f36-A	NA	415	1	415	100.0	100	122	0.3893	0.875007	-1
O76041	NEBL		O76041	1bc6-A	NA	1014	32	1014	100.0	214	230	0.3893	0.875007	-1
Q96KV7	WDR90		Q96KV7	556d-A	NA	1748	1	1748	100.0	163	171	0.3894	0.875007	-1
P30711	GSTT1		P30711	26fb-A	NA	240	1	240	100.0	22	23	0.3894	0.875007	-1
Q9UJ70	NAGK		Q9UJ70	661f-A	NA	344	1	344	100.0	58	57	0.3895	0.875007	-1
Q8N1L9	BATF2		Q8N1L9	47e9-A	NA	274	1	274	100.0	32	33	0.3895	0.875007	-1
O95218	ZRANB2		O95218	1c85-A	NA	330	1	330	100.0	48	60	0.3895	0.875007	-1
O96015	DNAL4		O96015	1daf-A	NA	105	1	105	100.0	11	13	0.3897	0.875007	-1
Q9H427	KCNK15		Q9H427	5d94-A	NA	330	1	302	100.0	50	61	0.3898	0.875007	-1
O75381	PEX14		O75381	1ab6-A	NA	377	1	377	100.0	43	41	0.3898	0.875007	-1
Q9H568	ACTL8		Q9H568	5dd5-A	NA	366	1	366	100.0	85	109	0.3899	0.875007	-1
P09238	MMP10		P09238	2059-A	NA	476	1	476	100.0	90	102	0.3899	0.875007	-1
Q6P9A2	GALNT18		Q6P9A2	3e80-A	NA	607	1	607	100.0	98	116	0.39	0.875007	-1
B1ATL7	PRR32		B1ATL7	14f8-A	NA	298	1	298	100.0	37	39	0.3901	0.875007	-1
O00142	TK2		O00142	15d5-A	NA	265	40	265	100.0	32	35	0.3901	0.875007	-1
Q8IVT2	MISP		Q8IVT2	4616-A	NA	679	1	679	100.0	80	86	0.3902	0.875007	-1
Q01484	ANK2		Q01484	2f54-A	NA	3957	2001	3400	100.0	52	59	0.3902	0.875007	-1
Q8IX21	SLF2		Q8IX21	4680-A	NA	1173	50	1173	100.0	63	65	0.3903	0.875007	-1
Q12772	SREBF2		Q12772	317d-A	NA	1141	22	1141	100.0	73	85	0.3903	0.875007	-1
P51808	DYNLT3		P51808	2b11-A	NA	116	1	116	100.0	13	13	0.3905	0.875007	-1
Q9Y255	PRELID1		Q9Y255	6885-A	NA	219	1	219	100.0	22	21	0.3905	0.875007	-1
O15195	VILL		O15195	179d-A	NA	856	1	856	100.0	91	98	0.3906	0.875007	-1
Q6GMV1			Q6GMV1	3d41-A	NA		1	187	100.0	24	25	0.3906	0.875007	-1
Q6ZMS7	ZNF783		Q6ZMS7	402b-A	NA	546	1	281	100.0	39	45	0.3906	0.875007	-1
Q99952	PTPN18		Q99952	58be-A	NA	460	1	460	100.0	44	53	0.3906	0.875007	-1
P03950	ANG		P03950	1eb5-A	NA	147	1	147	100.0	18	21	0.3907	0.875007	-1
P53801	PTTG1IP		P53801	2b92-A	NA	180	1	180	100.0	21	22	0.3907	0.875007	-1
Q8TAV4	STOML3		Q8TAV4	4d50-A	NA	291	1	291	100.0	70	86	0.3907	0.875007	-1
P62987	UBA52		P62987	2dbb-A	NA	128	1	128	100.0	17	23	0.3908	0.875007	-1
P51582	P2RY4		P51582	2ade-A	NA	365	25	327	100.0	52	67	0.3908	0.875007	-1
